Country/Region,Date,Confirmed,Active,Recovered,Deaths,Latitude,Longitude
Laos,2020-09-02,0.0,0.0,0.0,0.0,18.0,105.0
Pakistan,2020-09-02,865.0,-120.0,955.0,30.0,30.0,70.0
Afghanistan,2020-09-02,47.0,-40.0,84.0,3.0,33.0,65.0
Mauritania,2020-09-02,14.0,-71.0,84.0,1.0,21.0,-11.0
Djibouti,2020-09-02,0.0,0.0,0.0,0.0,12.0,43.0
Ecuador,2020-09-02,1148.0,956.0,144.0,48.0,-2.0,-78.0
Maldives,2020-09-02,137.0,64.0,73.0,0.0,3.0,73.0
Thailand,2020-09-02,2.0,-1.0,3.0,0.0,16.0,101.0
Singapore,2020-09-02,8.0,-134.0,142.0,0.0,1.0,104.0
Sao Tome and Principe,2020-09-02,0.0,-2.0,2.0,0.0,1.0,7.0
Bahamas,2020-09-02,61.0,13.0,48.0,0.0,25.0,-78.0
Kyrgyzstan,2020-09-02,78.0,-168.0,246.0,0.0,41.0,75.0
Lithuania,2020-09-02,29.0,12.0,17.0,0.0,55.0,24.0
Argentina,2020-09-02,10933.0,3580.0,7154.0,199.0,-34.0,-64.0
Mali,2020-09-02,25.0,18.0,7.0,0.0,18.0,-4.0
Andorra,2020-09-02,15.0,14.0,1.0,0.0,42.0,1.5
Belarus,2020-09-02,179.0,-120.0,294.0,5.0,54.0,28.0
Romania,2020-09-02,1298.0,1011.0,247.0,40.0,46.0,25.0
Kuwait,2020-09-02,667.0,114.0,552.0,1.0,29.0,48.0
Mauritius,2020-09-02,0.0,0.0,0.0,0.0,-20.0,58.0
Czech Republic,2020-09-02,656.0,446.0,210.0,0.0,50.0,16.0
Panama,2020-09-02,532.0,7.0,513.0,12.0,9.0,-81.0
East Timor,2020-09-02,0.0,0.0,0.0,0.0,-9.0,126.0
Bangladesh,2020-09-02,2582.0,-292.0,2839.0,35.0,24.0,90.0
Venezuela,2020-09-02,1127.0,235.0,885.0,7.0,6.0,-67.0
Western Sahara,2020-09-02,0.0,0.0,0.0,0.0,25.0,-13.0
Seychelles,2020-09-02,0.0,0.0,0.0,0.0,-5.0,56.0
Burma,2020-09-02,76.0,75.0,1.0,0.0,22.0,96.0
North Macedonia,2020-09-02,145.0,-73.0,216.0,2.0,41.61,21.75
Dominican Republic,2020-09-02,648.0,-162.0,783.0,27.0,19.0,-70.0
Lesotho,2020-09-02,0.0,0.0,0.0,0.0,-29.0,28.0
Cyprus,2020-09-02,5.0,5.0,0.0,0.0,35.0,33.0
Colombia,2020-09-02,9295.0,-1015.0,10015.0,295.0,4.0,-72.0
Oman,2020-09-02,0.0,0.0,0.0,0.0,22.0,56.0
Sierra Leone,2020-09-02,1.0,-5.0,6.0,0.0,8.0,-13.0
Libya,2020-09-02,532.0,454.0,70.0,8.0,26.0,17.0
Saudi Arabia,2020-09-02,816.0,-207.0,996.0,27.0,24.0,45.0
Japan,2020-09-02,596.0,-23.0,605.0,14.0,36.0,138.0
China,2020-09-02,20.0,-26.0,43.0,3.0,35.0,103.0
Latvia,2020-09-02,2.0,2.0,0.0,0.0,57.0,25.0
Dominica,2020-09-02,0.0,0.0,0.0,0.0,15.0,-61.0
Barbados,2020-09-02,0.0,-3.0,3.0,0.0,13.0,-60.0
Tanzania,2020-09-02,0.0,0.0,0.0,0.0,-6.0,35.0
Togo,2020-09-02,18.0,-4.0,20.0,2.0,9.0,1.0
Burundi,2020-09-02,3.0,3.0,0.0,0.0,-4.0,30.0
Malta,2020-09-02,22.0,-16.0,37.0,1.0,36.0,14.0
Serbia,2020-09-02,99.0,98.0,0.0,1.0,44.0,21.0
Liberia,2020-09-02,0.0,-4.0,4.0,0.0,6.0,-9.0
Algeria,2020-09-02,325.0,67.0,253.0,5.0,28.0,2.0
Bahrain,2020-09-02,367.0,117.0,250.0,0.0,26.0,51.0
Belgium,2020-09-02,424.0,390.0,33.0,1.0,51.0,5.0
Kazakhstan,2020-09-02,88.0,88.0,0.0,0.0,48.0,67.0
Malaysia,2020-09-02,6.0,2.0,4.0,0.0,4.0,102.0
Burkina Faso,2020-09-02,0.0,0.0,0.0,0.0,12.0,-2.0
Azerbaijan,2020-09-02,154.0,13.0,139.0,2.0,40.0,48.0
Norway,2020-09-02,163.0,163.0,0.0,0.0,60.0,9.0
Madagascar,2020-09-02,66.0,15.0,50.0,1.0,-19.0,47.0
Mexico,2020-09-02,4921.0,1527.0,2819.0,575.0,23.0,-102.0
El Salvador,2020-09-02,84.0,-232.0,309.0,7.0,14.0,-89.0
San Marino,2020-09-02,20.0,20.0,0.0,0.0,44.0,12.0
Senegal,2020-09-02,88.0,63.0,22.0,3.0,15.0,-14.0
Denmark,2020-09-02,111.0,-3.0,113.0,1.0,56.0,10.0
Jordan,2020-09-02,64.0,18.0,46.0,0.0,31.0,37.0
Antigua and Barbuda,2020-09-02,0.0,0.0,0.0,0.0,17.0,-62.0
Cuba,2020-09-02,61.0,-5.0,63.0,3.0,22.0,-78.0
Slovenia,2020-09-02,55.0,18.0,36.0,1.0,46.0,15.0
Malawi,2020-09-02,3.0,-77.0,80.0,0.0,-14.0,34.0
Uzbekistan,2020-09-02,310.0,180.0,126.0,4.0,41.0,65.0
Kenya,2020-09-02,178.0,174.0,0.0,4.0,0.0,38.0
Tajikistan,2020-09-02,35.0,0.0,34.0,1.0,39.0,71.0
Ukraine,2020-09-02,2554.0,1464.0,1039.0,51.0,49.0,32.0
Kosovo,2020-09-02,0.0,0.0,0.0,0.0,43.0,21.0
Vietnam,2020-09-02,2.0,-9.0,11.0,0.0,14.0,108.0
Slovakia,2020-09-02,53.0,8.0,45.0,0.0,49.0,20.0
Egypt,2020-09-02,165.0,-654.0,798.0,21.0,27.0,31.0
Democratic Republic of Congo,2020-09-02,0.0,0.0,0.0,0.0,-3.0,24.0
Chile,2020-09-02,1594.0,-322.0,1893.0,23.0,-34.0,-71.0
Luxembourg,2020-09-02,120.0,1245.0,-1125.0,0.0,50.0,6.0
Malaysia,2020-09-03,14.0,10.0,4.0,0.0,4.0,102.0
Libya,2020-09-03,617.0,503.0,110.0,4.0,26.0,17.0
Nepal,2020-09-03,1228.0,305.0,917.0,6.0,28.0,84.0
Suriname,2020-09-03,66.0,19.0,46.0,1.0,4.0,-56.0
Malawi,2020-09-03,14.0,-2.0,16.0,0.0,-14.0,34.0
Zambia,2020-09-03,108.0,40.0,68.0,0.0,-13.0,28.0
Guinea-Bissau,2020-09-03,0.0,0.0,0.0,0.0,12.0,-15.0
Norway,2020-09-03,86.0,86.0,0.0,0.0,60.0,9.0
Guatemala,2020-09-03,714.0,-11.0,711.0,14.0,16.0,-90.0
Angola,2020-09-03,28.0,-2.0,29.0,1.0,-12.0,18.0
North Macedonia,2020-09-03,162.0,-62.0,224.0,0.0,41.61,21.75
Romania,2020-09-03,1365.0,747.0,574.0,44.0,46.0,25.0
Grenada,2020-09-03,0.0,0.0,0.0,0.0,12.0,-62.0
Serbia,2020-09-03,95.0,93.0,0.0,2.0,44.0,21.0
Botswana,2020-09-03,0.0,0.0,0.0,0.0,-25.0,26.0
Guyana,2020-09-03,19.0,-10.0,26.0,3.0,5.0,-59.0
Germany,2020-09-03,1429.0,-192.0,1621.0,0.0,51.0,9.0
Seychelles,2020-09-03,0.0,0.0,0.0,0.0,-5.0,56.0
Venezuela,2020-09-03,994.0,328.0,662.0,4.0,6.0,-67.0
West Bank and Gaza,2020-09-03,596.0,-21.0,612.0,5.0,32.0,35.0
Armenia,2020-09-03,196.0,-31.0,224.0,3.0,40.0,45.0
Madagascar,2020-09-03,83.0,16.0,66.0,1.0,-19.0,47.0
Portugal,2020-09-03,418.0,222.0,194.0,2.0,39.0,-8.0
Netherlands,2020-09-03,696.0,598.0,97.0,1.0,52.0,6.0
Maldives,2020-09-03,141.0,-4.0,145.0,0.0,3.0,73.0
Luxembourg,2020-09-03,66.0,7.0,59.0,0.0,50.0,6.0
Bahrain,2020-09-03,626.0,258.0,368.0,0.0,26.0,51.0
Guinea,2020-09-03,100.0,-101.0,199.0,2.0,10.0,-10.0
Afghanistan,2020-09-03,45.0,-30.0,75.0,0.0,33.0,65.0
Liechtenstein,2020-09-03,0.0,0.0,0.0,0.0,47.0,10.0
New Zealand,2020-09-03,5.0,-3.0,8.0,0.0,-41.0,175.0
United Kingdom,2020-09-03,1779.0,1757.0,8.0,14.0,55.0,0.0
Ghana,2020-09-03,55.0,-48.0,99.0,4.0,7.94,-1.0
Bahamas,2020-09-03,49.0,5.0,44.0,0.0,25.0,-78.0
Rwanda,2020-09-03,37.0,-56.0,92.0,1.0,-2.0,30.0
Bosnia and Herzegovina,2020-09-03,287.0,-216.0,494.0,9.0,44.0,18.0
Bangladesh,2020-09-03,2158.0,-838.0,2964.0,32.0,24.0,90.0
Greece,2020-09-03,241.0,236.0,0.0,5.0,39.0,22.0
Nicaragua,2020-09-03,0.0,0.0,0.0,0.0,13.0,-85.0
Sri Lanka,2020-09-03,10.0,10.0,0.0,0.0,8.0,81.0
Poland,2020-09-03,612.0,-130.0,728.0,14.0,52.0,19.0
Saudi Arabia,2020-09-03,833.0,-647.0,1454.0,26.0,24.0,45.0
Philippines,2020-09-03,1963.0,1033.0,865.0,65.0,13.0,122.0
Sudan,2020-09-03,0.0,0.0,0.0,0.0,13.0,30.0
Senegal,2020-09-03,83.0,36.0,47.0,0.0,15.0,-14.0
Lithuania,2020-09-03,20.0,-7.0,27.0,0.0,55.0,24.0
Qatar,2020-09-03,214.0,10.0,202.0,2.0,25.35,51.0
Saint Kitts and Nevis,2020-09-03,0.0,0.0,0.0,0.0,17.0,-63.0
Kenya,2020-09-03,212.0,-225.0,433.0,4.0,0.0,38.0
Slovakia,2020-09-03,121.0,23.0,94.0,4.0,49.0,20.0
Nigeria,2020-09-03,125.0,-84.0,188.0,21.0,9.0,9.0
Papua New Guinea,2020-09-03,0.0,0.0,0.0,0.0,-6.0,144.0
Saint Vincent and the Grenadines,2020-09-03,0.0,0.0,0.0,0.0,13.0,-61.0
Vietnam,2020-09-03,0.0,-10.0,9.0,1.0,14.0,108.0
Panama,2020-09-03,830.0,103.0,711.0,16.0,9.0,-81.0
Israel,2020-09-03,2991.0,1564.0,1411.0,16.0,31.0,35.0
Ireland,2020-09-03,92.0,92.0,0.0,0.0,53.0,-8.0
Kosovo,2020-09-03,0.0,0.0,0.0,0.0,43.0,21.0
Albania,2020-09-03,116.0,-39.0,150.0,5.0,41.0,20.0
Iraq,2020-09-03,4755.0,1129.0,3552.0,74.0,33.0,44.0
Mongolia,2020-09-03,4.0,4.0,0.0,0.0,47.0,104.0
Belarus,2020-09-03,161.0,-149.0,305.0,5.0,54.0,28.0
Benin,2020-09-03,0.0,0.0,0.0,0.0,9.0,2.0
Kuwait,2020-09-03,900.0,317.0,582.0,1.0,29.0,48.0
Mauritius,2020-09-03,0.0,0.0,0.0,0.0,-20.0,58.0
Iran,2020-09-03,1994.0,71.0,1794.0,129.0,32.0,54.0
Belize,2020-09-03,0.0,0.0,0.0,0.0,17.0,-89.0
Belgium,2020-09-03,633.0,609.0,23.0,1.0,51.0,5.0
Jamaica,2020-09-03,213.0,185.0,23.0,5.0,18.0,-77.0
Japan,2020-09-03,659.0,560.0,92.0,7.0,36.0,138.0
Slovenia,2020-09-03,53.0,10.0,43.0,0.0,46.0,15.0
Somalia,2020-09-03,0.0,0.0,0.0,0.0,5.0,46.0
Ivory Coast,2020-09-03,47.0,-67.0,112.0,2.0,8.0,-6.0
Jordan,2020-09-03,72.0,34.0,38.0,0.0,31.0,37.0
Moldova,2020-09-03,632.0,-208.0,828.0,12.0,47.0,28.0
Mexico,2020-09-03,5937.0,-661.0,6085.0,513.0,23.0,-102.0
Uzbekistan,2020-09-03,251.0,-170.0,417.0,4.0,41.0,65.0
San Marino,2020-09-03,0.0,0.0,0.0,0.0,44.0,12.0
Yemen,2020-09-03,3.0,-2.0,5.0,0.0,15.0,44.0
Monaco,2020-09-03,1.0,-2.0,3.0,0.0,43.73,7.42
Austria,2020-09-03,403.0,51.0,351.0,1.0,48.0,14.0
Italy,2020-09-03,1397.0,1098.0,289.0,10.0,43.0,12.0
Azerbaijan,2020-09-03,167.0,16.0,148.0,3.0,40.0,48.0
Kazakhstan,2020-09-03,89.0,-1125.0,1214.0,0.0,48.0,67.0
Antigua and Barbuda,2020-09-03,1.0,1.0,0.0,0.0,17.0,-62.0
Liberia,2020-09-03,1.0,0.0,1.0,0.0,6.0,-9.0
Argentina,2020-09-03,12026.0,4852.0,6931.0,243.0,-34.0,-64.0
Kyrgyzstan,2020-09-03,99.0,-180.0,279.0,0.0,41.0,75.0
Latvia,2020-09-03,4.0,-10.0,14.0,0.0,57.0,25.0
Bhutan,2020-09-03,0.0,-6.0,6.0,0.0,28.0,90.0
Lebanon,2020-09-03,588.0,443.0,143.0,2.0,34.0,36.0
Honduras,2020-09-03,632.0,131.0,471.0,30.0,15.0,-86.0
Sierra Leone,2020-09-03,6.0,6.0,0.0,0.0,8.0,-13.0
Mozambique,2020-09-03,90.0,-111.0,200.0,1.0,-19.0,36.0
Holy See,2020-09-03,0.0,0.0,0.0,0.0,42.0,12.0
Hungary,2020-09-03,301.0,273.0,27.0,1.0,47.0,20.0
Oman,2020-09-03,452.0,-368.0,804.0,16.0,22.0,56.0
Lesotho,2020-09-03,0.0,0.0,0.0,0.0,-29.0,28.0
Spain,2020-09-03,8959.0,8919.0,0.0,40.0,40.0,-4.0
Haiti,2020-09-03,43.0,39.0,0.0,4.0,19.0,-72.0
Western Sahara,2020-09-03,0.0,0.0,0.0,0.0,25.0,-13.0
Namibia,2020-09-03,238.0,205.0,29.0,4.0,-23.0,19.0
Mali,2020-09-03,5.0,-13.0,18.0,0.0,18.0,-4.0
Bolivia,2020-09-03,853.0,-1042.0,1810.0,85.0,-16.0,-64.0
Peru,2020-09-03,0.0,0.0,0.0,0.0,-10.0,-76.0
Montenegro,2020-09-03,146.0,86.0,60.0,0.0,43.0,19.0
Zimbabwe,2020-09-03,40.0,27.0,13.0,0.0,-19.0,29.0
Niger,2020-09-03,1.0,-2.0,3.0,0.0,18.0,8.0
South Korea,2020-09-03,198.0,-58.0,254.0,2.0,36.0,128.0
Sao Tome and Principe,2020-09-03,1.0,-1.0,2.0,0.0,1.0,7.0
Morocco,2020-09-03,1402.0,499.0,866.0,37.0,32.0,-7.0
Australia,2020-09-03,87.0,-194.0,222.0,59.0,-25.0,133.0
Uruguay,2020-09-03,10.0,6.0,4.0,0.0,-33.0,-56.0
Mauritania,2020-09-03,17.0,-23.0,40.0,0.0,21.0,-11.0
Indonesia,2020-09-03,3622.0,1404.0,2084.0,134.0,-1.0,114.0
Paraguay,2020-09-03,821.0,536.0,270.0,15.0,-23.0,-58.0
Pakistan,2020-09-03,498.0,148.0,343.0,7.0,30.0,70.0
India,2020-09-03,83341.0,15586.0,66659.0,1096.0,21.0,78.0
Laos,2020-09-03,0.0,0.0,0.0,0.0,18.0,105.0
Malta,2020-09-03,34.0,-4.0,38.0,0.0,36.0,14.0
Barbados,2020-09-03,1.0,0.0,1.0,0.0,13.0,-60.0
Russia,2020-09-03,4958.0,-896.0,5740.0,114.0,60.0,90.0
South Sudan,2020-09-03,1.0,1.0,0.0,0.0,8.0,30.0
Iceland,2020-09-03,7.0,0.0,7.0,0.0,65.0,-19.0
Saint Lucia,2020-09-03,0.0,0.0,0.0,0.0,14.0,-61.0
Singapore,2020-09-03,48.0,-89.0,137.0,0.0,1.0,104.0
South Africa,2020-09-03,2420.0,815.0,1431.0,174.0,-31.0,23.0
Chad,2020-09-03,1.0,-3.0,4.0,0.0,15.0,19.0
Cuba,2020-09-03,88.0,70.0,16.0,2.0,22.0,-78.0
Eritrea,2020-09-03,11.0,0.0,11.0,0.0,15.0,40.0
Burundi,2020-09-03,0.0,0.0,0.0,0.0,-4.0,30.0
Canada,2020-09-03,586.0,168.0,411.0,7.0,60.0,-110.0
Cyprus,2020-09-03,3.0,3.0,0.0,0.0,35.0,33.0
Brunei,2020-09-03,1.0,1.0,0.0,0.0,5.0,115.0
Gambia,2020-09-03,34.0,-11.0,43.0,2.0,13.0,-15.0
Sweden,2020-09-03,197.0,185.0,0.0,12.0,63.0,16.0
Comoros,2020-09-03,21.0,21.0,0.0,0.0,-12.0,44.0
Tanzania,2020-09-03,0.0,0.0,0.0,0.0,-6.0,35.0
Ethiopia,2020-09-03,804.0,414.0,380.0,10.0,9.0,40.0
El Salvador,2020-09-03,96.0,-152.0,240.0,8.0,14.0,-89.0
Czech Republic,2020-09-03,679.0,341.0,337.0,1.0,50.0,16.0
Equatorial Guinea,2020-09-03,0.0,0.0,0.0,0.0,2.0,10.0
Taiwan,2020-09-03,0.0,0.0,0.0,0.0,24.0,121.0
Bulgaria,2020-09-03,158.0,-27.0,175.0,10.0,43.0,25.0
Turkey,2020-09-03,1642.0,382.0,1211.0,49.0,39.0,35.0
Democratic Republic of Congo,2020-09-03,11.0,-9.0,20.0,0.0,-3.0,24.0
Denmark,2020-09-03,180.0,89.0,91.0,0.0,56.0,10.0
Chile,2020-09-03,1762.0,-42.0,1726.0,78.0,-34.0,-71.0
US,2020-09-03,36506.0,236.0,35200.0,1070.0,40.0,-90.0
East Timor,2020-09-03,0.0,0.0,0.0,0.0,-9.0,126.0
Algeria,2020-09-03,311.0,45.0,260.0,6.0,28.0,2.0
Brazil,2020-09-03,43773.0,813.0,42126.0,834.0,-10.0,-52.0
Colombia,2020-09-03,8253.0,-1604.0,9584.0,273.0,4.0,-72.0
Burma,2020-09-03,116.0,115.0,1.0,0.0,22.0,96.0
Andorra,2020-09-03,0.0,0.0,0.0,0.0,42.0,1.5
Cambodia,2020-09-03,0.0,-1.0,1.0,0.0,12.0,105.0
Tajikistan,2020-09-03,36.0,1.0,35.0,0.0,39.0,71.0
United Arab Emirates,2020-09-03,614.0,-25.0,639.0,0.0,23.0,54.0
Syria,2020-09-03,75.0,51.0,20.0,4.0,35.0,39.0
Ecuador,2020-09-03,903.0,690.0,184.0,29.0,-2.0,-78.0
Ukraine,2020-09-03,2467.0,1528.0,885.0,54.0,49.0,32.0
Thailand,2020-09-03,4.0,4.0,0.0,0.0,16.0,101.0
Costa Rica,2020-09-03,1153.0,-197.0,1343.0,7.0,10.0,-84.0
Eswatini,2020-09-03,52.0,-152.0,204.0,0.0,-27.0,31.0
Finland,2020-09-03,39.0,39.0,0.0,0.0,62.0,26.0
Switzerland,2020-09-03,364.0,362.0,0.0,2.0,47.0,8.0
Togo,2020-09-03,9.0,-8.0,16.0,1.0,9.0,1.0
Cape Verde,2020-09-03,77.0,35.0,42.0,0.0,16.5,-23.0
Uganda,2020-09-03,176.0,171.0,4.0,1.0,1.0,32.0
Fiji,2020-09-03,0.0,0.0,0.0,0.0,-18.0,178.0
Djibouti,2020-09-03,0.0,0.0,0.0,0.0,12.0,43.0
Central African Republic,2020-09-03,17.0,13.0,4.0,0.0,7.0,21.0
Congo-Brazzaville,2020-09-03,0.0,0.0,0.0,0.0,-1.0,15.0
Tunisia,2020-09-03,198.0,142.0,53.0,3.0,34.0,10.0
Gabon,2020-09-03,0.0,0.0,0.0,0.0,-1.0,12.0
Estonia,2020-09-03,26.0,6.0,20.0,0.0,59.0,26.0
Trinidad and Tobago,2020-09-03,64.0,54.0,9.0,1.0,11.0,-61.0
Georgia,2020-09-03,20.0,11.0,9.0,0.0,42.0,43.0
Cameroon,2020-09-03,144.0,-653.0,797.0,0.0,4.0,12.0
France,2020-09-03,7160.0,6897.0,243.0,20.0,47.0,2.0
Cruise Ship,2020-09-03,0.0,0.0,0.0,0.0,0.0,0.0
Dominica,2020-09-03,0.0,0.0,0.0,0.0,15.0,-61.0
Dominican Republic,2020-09-03,1002.0,-386.0,1352.0,36.0,19.0,-70.0
Croatia,2020-09-03,369.0,68.0,298.0,3.0,45.0,15.0
China,2020-09-03,33.0,-10.0,42.0,1.0,35.0,103.0
Burkina Faso,2020-09-03,5.0,5.0,0.0,0.0,12.0,-2.0
Egypt,2020-09-03,145.0,-662.0,789.0,18.0,27.0,31.0
Uganda,2020-09-04,65.0,31.0,32.0,2.0,1.0,32.0
Fiji,2020-09-04,0.0,0.0,0.0,0.0,-18.0,178.0
El Salvador,2020-09-04,99.0,-134.0,228.0,5.0,14.0,-89.0
Argentina,2020-09-04,10684.0,1262.0,9160.0,262.0,-34.0,-64.0
Bhutan,2020-09-04,1.0,1.0,0.0,0.0,28.0,90.0
Uzbekistan,2020-09-04,310.0,-8.0,311.0,7.0,41.0,65.0
Moldova,2020-09-04,534.0,523.0,0.0,11.0,47.0,28.0
Tajikistan,2020-09-04,34.0,1.0,33.0,0.0,39.0,71.0
Nigeria,2020-09-04,155.0,-37.0,189.0,3.0,9.0,9.0
Djibouti,2020-09-04,0.0,0.0,0.0,0.0,12.0,43.0
Honduras,2020-09-04,640.0,-119.0,729.0,30.0,15.0,-86.0
Western Sahara,2020-09-04,0.0,0.0,0.0,0.0,25.0,-13.0
Togo,2020-09-04,14.0,6.0,8.0,0.0,9.0,1.0
Burkina Faso,2020-09-04,33.0,10.0,23.0,0.0,12.0,-2.0
Saint Kitts and Nevis,2020-09-04,0.0,0.0,0.0,0.0,17.0,-63.0
Switzerland,2020-09-04,405.0,405.0,0.0,0.0,47.0,8.0
Mauritius,2020-09-04,0.0,0.0,0.0,0.0,-20.0,58.0
Kosovo,2020-09-04,0.0,0.0,0.0,0.0,43.0,21.0
Haiti,2020-09-04,25.0,23.0,0.0,2.0,19.0,-72.0
Romania,2020-09-04,1339.0,941.0,351.0,47.0,46.0,25.0
Egypt,2020-09-04,157.0,-749.0,890.0,16.0,27.0,31.0
Slovakia,2020-09-04,137.0,61.0,76.0,0.0,49.0,20.0
Cuba,2020-09-04,52.0,39.0,13.0,0.0,22.0,-78.0
Vietnam,2020-09-04,3.0,-14.0,17.0,0.0,14.0,108.0
Spain,2020-09-04,10476.0,10292.0,0.0,184.0,40.0,-4.0
Kenya,2020-09-04,179.0,-240.0,415.0,4.0,0.0,38.0
Brunei,2020-09-04,0.0,0.0,0.0,0.0,5.0,115.0
Azerbaijan,2020-09-04,132.0,-25.0,155.0,2.0,40.0,48.0
Mexico,2020-09-04,6196.0,1637.0,4037.0,522.0,23.0,-102.0
Holy See,2020-09-04,0.0,0.0,0.0,0.0,42.0,12.0
Kazakhstan,2020-09-04,104.0,104.0,0.0,0.0,48.0,67.0
Belgium,2020-09-04,630.0,607.0,21.0,2.0,51.0,5.0
North Macedonia,2020-09-04,109.0,17.0,89.0,3.0,41.61,21.75
Colombia,2020-09-04,0.0,0.0,0.0,0.0,4.0,-72.0
San Marino,2020-09-04,0.0,0.0,0.0,0.0,44.0,12.0
Norway,2020-09-04,111.0,111.0,0.0,0.0,60.0,9.0
Turkey,2020-09-04,1612.0,538.0,1021.0,53.0,39.0,35.0
Comoros,2020-09-04,0.0,0.0,0.0,0.0,-12.0,44.0
Jordan,2020-09-04,68.0,39.0,28.0,1.0,31.0,37.0
Italy,2020-09-04,1732.0,1184.0,537.0,11.0,43.0,12.0
New Zealand,2020-09-04,3.0,0.0,1.0,2.0,-41.0,175.0
Australia,2020-09-04,71.0,-198.0,258.0,11.0,-25.0,133.0
Saint Lucia,2020-09-04,0.0,0.0,0.0,0.0,14.0,-61.0
Netherlands,2020-09-04,817.0,727.0,88.0,2.0,52.0,6.0
Belize,2020-09-04,51.0,18.0,31.0,2.0,17.0,-89.0
South Korea,2020-09-04,168.0,-60.0,226.0,2.0,36.0,128.0
Syria,2020-09-04,68.0,48.0,17.0,3.0,35.0,39.0
Croatia,2020-09-04,334.0,69.0,264.0,1.0,45.0,15.0
Cameroon,2020-09-04,0.0,0.0,0.0,0.0,4.0,12.0
Israel,2020-09-04,1964.0,244.0,1712.0,8.0,31.0,35.0
Iran,2020-09-04,2026.0,195.0,1713.0,118.0,32.0,54.0
Morocco,2020-09-04,1750.0,451.0,1260.0,39.0,32.0,-7.0
Eritrea,2020-09-04,0.0,0.0,0.0,0.0,15.0,40.0
Nepal,2020-09-04,1359.0,-9.0,1354.0,14.0,28.0,84.0
Tunisia,2020-09-04,148.0,127.0,18.0,3.0,34.0,10.0
Congo-Brazzaville,2020-09-04,0.0,0.0,0.0,0.0,-1.0,15.0
South Africa,2020-09-04,2063.0,-983.0,2931.0,115.0,-31.0,23.0
Estonia,2020-09-04,15.0,8.0,7.0,0.0,59.0,26.0
Benin,2020-09-04,0.0,0.0,0.0,0.0,9.0,2.0
Costa Rica,2020-09-04,1222.0,1015.0,198.0,9.0,10.0,-84.0
Namibia,2020-09-04,241.0,112.0,128.0,1.0,-23.0,19.0
Eswatini,2020-09-04,60.0,5.0,55.0,0.0,-27.0,31.0
Iraq,2020-09-04,5036.0,1341.0,3611.0,84.0,33.0,44.0
Ireland,2020-09-04,97.0,97.0,0.0,0.0,53.0,-8.0
West Bank and Gaza,2020-09-04,671.0,326.0,342.0,3.0,32.0,35.0
Mozambique,2020-09-04,58.0,-83.0,141.0,0.0,-19.0,36.0
Uruguay,2020-09-04,17.0,7.0,9.0,1.0,-33.0,-56.0
Ethiopia,2020-09-04,1303.0,950.0,329.0,24.0,9.0,40.0
Equatorial Guinea,2020-09-04,7.0,-16.0,23.0,0.0,2.0,10.0
Monaco,2020-09-04,4.0,1.0,3.0,0.0,43.73,7.42
Russia,2020-09-04,5064.0,-804.0,5749.0,119.0,60.0,90.0
Austria,2020-09-04,357.0,15.0,342.0,0.0,48.0,14.0
Slovenia,2020-09-04,47.0,9.0,38.0,0.0,46.0,15.0
Iceland,2020-09-04,7.0,1.0,6.0,0.0,65.0,-19.0
Cruise Ship,2020-09-04,0.0,0.0,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,2020-09-04,0.0,0.0,0.0,0.0,13.0,-61.0
Trinidad and Tobago,2020-09-04,56.0,47.0,7.0,2.0,11.0,-61.0
Niger,2020-09-04,0.0,0.0,0.0,0.0,18.0,8.0
Sao Tome and Principe,2020-09-04,0.0,-2.0,2.0,0.0,1.0,7.0
Japan,2020-09-04,588.0,-1323.0,1893.0,18.0,36.0,138.0
South Sudan,2020-09-04,3.0,3.0,0.0,0.0,8.0,30.0
Taiwan,2020-09-04,1.0,1.0,0.0,0.0,24.0,121.0
Cambodia,2020-09-04,0.0,0.0,0.0,0.0,12.0,105.0
United Arab Emirates,2020-09-04,612.0,122.0,490.0,0.0,23.0,54.0
India,2020-09-04,86432.0,15271.0,70072.0,1089.0,21.0,78.0
Jamaica,2020-09-04,68.0,66.0,1.0,1.0,18.0,-77.0
Andorra,2020-09-04,16.0,-3.0,19.0,0.0,42.0,1.5
Nicaragua,2020-09-04,0.0,0.0,0.0,0.0,13.0,-85.0
Mongolia,2020-09-04,0.0,0.0,0.0,0.0,47.0,104.0
Armenia,2020-09-04,190.0,-216.0,402.0,4.0,40.0,45.0
Bulgaria,2020-09-04,179.0,61.0,111.0,7.0,43.0,25.0
Somalia,2020-09-04,22.0,-192.0,215.0,-1.0,5.0,46.0
Indonesia,2020-09-04,3269.0,1061.0,2126.0,82.0,-1.0,114.0
Montenegro,2020-09-04,110.0,69.0,39.0,2.0,43.0,19.0
Ivory Coast,2020-09-04,61.0,-56.0,117.0,0.0,8.0,-6.0
Rwanda,2020-09-04,49.0,21.0,28.0,0.0,-2.0,30.0
Hungary,2020-09-04,459.0,444.0,14.0,1.0,47.0,20.0
Belarus,2020-09-04,183.0,-127.0,305.0,5.0,54.0,28.0
Bolivia,2020-09-04,799.0,-1216.0,1960.0,55.0,-16.0,-64.0
Kuwait,2020-09-04,865.0,238.0,626.0,1.0,29.0,48.0
Liberia,2020-09-04,0.0,0.0,0.0,0.0,6.0,-9.0
Burma,2020-09-04,60.0,59.0,0.0,1.0,22.0,96.0
